customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,Churn
CUST03783,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,98.81,No
CUST03784,Female,0,Yes,Yes,4,No,No,Two year,109.91,Yes
CUST03785,Female,0,Yes,No,35,Yes,Fiber optic,One year,68.53,Yes
CUST03786,Female,0,Yes,Yes,53,Yes,DSL,Two year,90.18,No
CUST03787,Male,1,Yes,Yes,35,Yes,Fiber optic,Two year,65.19,No
CUST03788,Male,0,No,Yes,68,Yes,No,Month-to-month,49.49,No
CUST03789,Female,1,No,Yes,38,No,Fiber optic,Month-to-month,34.82,Yes
CUST03790,Male,0,Yes,Yes,69,Yes,No,Two year,70.85,No
CUST03791,Female,0,Yes,No,3,Yes,DSL,Month-to-month,112.85,No
CUST03792,Female,0,No,Yes,64,Yes,Fiber optic,Month-to-month,108.78,Yes
CUST03793,Male,1,Yes,Yes,39,Yes,Fiber optic,Two year,111.8,Yes
CUST03794,Male,0,No,No,36,Yes,Fiber optic,Month-to-month,116.57,Yes
CUST03795,Male,1,Yes,No,66,Yes,Fiber optic,Two year,34.87,Yes
CUST03796,Female,1,No,Yes,30,Yes,DSL,Two year,32.95,No
CUST03797,Male,0,No,No,46,Yes,DSL,Month-to-month,61.63,No
CUST03798,Female,0,Yes,Yes,26,No,No,One year,88.31,No
CUST03799,Male,0,No,No,50,Yes,DSL,Month-to-month,62.85,No
CUST03800,Male,0,Yes,Yes,19,Yes,No,One year,109.02,Yes
CUST03801,Female,0,No,No,12,Yes,Fiber optic,Month-to-month,91.17,Yes
CUST03802,Female,0,Yes,Yes,62,Yes,Fiber optic,Two year,82.67,Yes
CUST03803,Female,0,Yes,No,43,Yes,No,Month-to-month,25.25,No
CUST03804,Female,0,Yes,Yes,23,Yes,Fiber optic,One year,35.88,No
CUST03805,Female,0,No,Yes,2,No,Fiber optic,One year,61.67,No
CUST03806,Female,0,Yes,Yes,9,Yes,DSL,Month-to-month,117.59,Yes
CUST03807,Female,0,Yes,No,64,Yes,Fiber optic,Two year,52.11,No
CUST03808,Female,0,Yes,No,48,Yes,Fiber optic,Two year,82.26,No
CUST03809,Male,0,No,Yes,57,Yes,Fiber optic,One year,118.87,Yes
CUST03810,Female,0,Yes,Yes,1,Yes,Fiber optic,One year,44.93,No
CUST03811,Female,0,No,Yes,65,Yes,DSL,Month-to-month,35.0,No
CUST03812,Male,0,No,Yes,30,No,Fiber optic,Month-to-month,73.73,Yes
CUST03813,Female,0,No,No,67,Yes,DSL,Month-to-month,74.29,No
CUST03814,Male,0,Yes,No,36,Yes,DSL,Month-to-month,112.03,Yes
CUST03815,Male,0,Yes,No,23,Yes,DSL,Month-to-month,20.7,Yes
CUST03816,Female,1,No,Yes,43,Yes,DSL,One year,59.55,No
CUST03817,Male,0,Yes,Yes,40,Yes,Fiber optic,Month-to-month,49.86,Yes
CUST03818,Female,0,Yes,No,50,Yes,DSL,Month-to-month,76.25,Yes
CUST03819,Male,0,No,No,41,Yes,DSL,One year,18.95,No
CUST03820,Male,0,No,No,39,Yes,DSL,Month-to-month,90.53,No
CUST03821,Male,0,Yes,No,47,Yes,Fiber optic,Month-to-month,67.47,No
CUST03822,Female,0,No,Yes,3,Yes,Fiber optic,Month-to-month,89.47,No
CUST03823,Female,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,63.68,Yes
CUST03824,Male,0,No,Yes,38,No,Fiber optic,Two year,66.37,No
CUST03825,Male,0,Yes,No,4,Yes,Fiber optic,Two year,109.35,Yes
CUST03826,Female,0,Yes,Yes,5,Yes,DSL,Month-to-month,39.51,No
CUST03827,Female,1,No,No,13,Yes,No,Month-to-month,40.18,No
CUST03828,Male,0,Yes,No,69,Yes,DSL,Two year,75.07,No
CUST03829,Male,0,Yes,No,11,Yes,DSL,Two year,85.34,No
CUST03830,Female,0,No,No,61,Yes,Fiber optic,Month-to-month,54.18,Yes
CUST03831,Female,0,Yes,No,26,Yes,Fiber optic,Two year,70.99,No
CUST03832,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,41.24,Yes
CUST03833,Female,0,Yes,Yes,11,Yes,DSL,Month-to-month,31.86,Yes
CUST03834,Female,0,No,Yes,7,Yes,Fiber optic,Month-to-month,42.3,No
CUST03835,Male,0,No,No,15,Yes,Fiber optic,Two year,111.47,No
CUST03836,Female,0,No,Yes,51,No,DSL,One year,99.79,No
CUST03837,Male,0,No,No,25,Yes,DSL,Month-to-month,32.31,No
CUST03838,Female,0,No,Yes,7,Yes,Fiber optic,One year,22.75,No
CUST03839,Male,0,Yes,No,44,Yes,DSL,Month-to-month,27.5,No
CUST03840,Female,0,Yes,No,18,Yes,DSL,Month-to-month,47.93,No
CUST03841,Female,0,Yes,Yes,16,Yes,DSL,Month-to-month,100.76,Yes
CUST03842,Male,0,No,No,64,Yes,DSL,One year,50.78,No
CUST03843,Male,0,Yes,Yes,28,Yes,DSL,Month-to-month,36.94,No
CUST03844,Female,0,No,Yes,13,No,DSL,Month-to-month,58.38,Yes
CUST03845,Female,0,Yes,Yes,16,Yes,DSL,Month-to-month,30.65,Yes
CUST03846,Female,0,No,No,12,Yes,No,One year,65.96,No
CUST03847,Female,0,Yes,No,62,Yes,DSL,Month-to-month,86.91,Yes
CUST03848,Female,1,Yes,No,32,Yes,Fiber optic,Month-to-month,55.62,Yes
CUST03849,Male,0,No,No,28,Yes,No,Month-to-month,35.71,Yes
CUST03850,Male,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,64.23,Yes
CUST03851,Female,0,Yes,No,45,Yes,DSL,One year,95.77,No
CUST03852,Male,0,No,Yes,23,Yes,DSL,Two year,25.81,No
CUST03853,Male,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,25.24,No
CUST03854,Male,0,Yes,No,4,Yes,No,One year,50.45,No
CUST03855,Female,1,No,No,52,Yes,DSL,Month-to-month,60.34,No
CUST03856,Male,1,No,Yes,29,Yes,DSL,Month-to-month,40.08,No
CUST03857,Female,0,No,No,59,No,Fiber optic,Month-to-month,20.74,Yes
CUST03858,Male,0,No,Yes,27,Yes,Fiber optic,One year,40.4,No
CUST03859,Female,1,No,No,25,Yes,Fiber optic,Two year,62.41,No
CUST03860,Male,0,Yes,No,17,Yes,Fiber optic,One year,26.1,No
CUST03861,Female,0,No,Yes,35,Yes,DSL,Month-to-month,91.02,No
CUST03862,Female,0,No,Yes,7,Yes,Fiber optic,One year,74.31,Yes
CUST03863,Male,0,Yes,Yes,17,Yes,Fiber optic,Two year,62.31,Yes
CUST03864,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,70.91,Yes
CUST03865,Female,0,Yes,No,31,No,Fiber optic,Two year,84.89,No
CUST03866,Female,0,Yes,No,48,Yes,Fiber optic,Month-to-month,119.47,Yes
CUST03867,Female,0,Yes,Yes,47,Yes,DSL,Two year,97.06,No
CUST03868,Female,0,No,Yes,70,Yes,Fiber optic,Month-to-month,73.12,Yes
CUST03869,Female,0,Yes,No,64,Yes,Fiber optic,One year,96.59,Yes
CUST03870,Female,0,No,Yes,32,Yes,Fiber optic,One year,66.47,Yes
CUST03871,Female,0,Yes,No,49,Yes,DSL,Month-to-month,49.71,No
CUST03872,Male,0,No,Yes,3,No,Fiber optic,Two year,44.72,No
CUST03873,Male,1,Yes,No,35,Yes,Fiber optic,Month-to-month,58.75,No
CUST03874,Female,1,No,No,27,Yes,Fiber optic,Month-to-month,18.23,Yes
CUST03875,Female,0,No,No,2,Yes,Fiber optic,Two year,36.05,No
CUST03876,Male,0,No,Yes,5,Yes,DSL,Month-to-month,30.91,No
CUST03877,Male,0,No,Yes,44,Yes,DSL,Month-to-month,115.95,Yes
CUST03878,Male,0,No,No,22,Yes,Fiber optic,One year,24.61,No
CUST03879,Female,1,No,No,6,Yes,No,One year,69.1,Yes
CUST03880,Male,1,No,No,60,Yes,DSL,Two year,111.81,Yes
CUST03881,Female,0,No,No,64,No,DSL,One year,79.97,No
CUST03882,Female,0,No,No,5,Yes,No,Two year,68.52,No
CUST03883,Male,0,No,No,23,Yes,Fiber optic,Two year,93.79,No
CUST03884,Female,0,Yes,Yes,36,Yes,Fiber optic,Month-to-month,54.04,Yes
CUST03885,Female,0,No,Yes,44,Yes,DSL,Month-to-month,37.76,Yes
CUST03886,Female,0,No,Yes,50,Yes,Fiber optic,One year,104.42,No
CUST03887,Female,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,23.77,No
CUST03888,Male,0,No,No,62,Yes,Fiber optic,Month-to-month,100.39,Yes
CUST03889,Male,0,No,No,28,No,DSL,One year,28.54,No
CUST03890,Female,0,Yes,No,24,Yes,Fiber optic,Two year,81.81,Yes
CUST03891,Female,0,Yes,Yes,9,Yes,DSL,Month-to-month,66.66,No
CUST03892,Male,0,No,Yes,34,Yes,DSL,Month-to-month,119.85,No
CUST03893,Female,0,Yes,No,54,Yes,Fiber optic,Month-to-month,57.57,Yes
CUST03894,Male,0,No,Yes,24,Yes,DSL,Month-to-month,115.64,Yes
CUST03895,Female,1,No,Yes,44,Yes,DSL,Month-to-month,59.19,No
CUST03896,Female,0,No,No,11,Yes,DSL,One year,87.53,No
CUST03897,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,83.65,Yes
CUST03898,Male,0,No,No,66,Yes,DSL,Month-to-month,26.82,No
CUST03899,Male,0,No,Yes,16,Yes,Fiber optic,Two year,93.82,Yes
CUST03900,Male,1,Yes,No,64,Yes,Fiber optic,One year,39.28,Yes
CUST03901,Female,0,No,No,52,Yes,Fiber optic,Month-to-month,57.62,No
CUST03902,Male,1,No,No,56,Yes,Fiber optic,Month-to-month,97.78,Yes
CUST03903,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,114.32,Yes
CUST03904,Male,1,No,Yes,15,Yes,DSL,Two year,75.1,No
CUST03905,Male,0,No,No,20,Yes,DSL,Month-to-month,70.98,No
CUST03906,Female,1,No,No,41,Yes,Fiber optic,Two year,69.5,No
CUST03907,Male,0,Yes,Yes,53,Yes,No,Two year,101.29,No
CUST03908,Male,0,No,Yes,31,Yes,DSL,Month-to-month,119.3,Yes
CUST03909,Male,0,No,No,37,Yes,Fiber optic,Month-to-month,82.63,Yes
CUST03910,Male,1,Yes,Yes,69,Yes,No,Two year,56.62,No
CUST03911,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,40.3,Yes
CUST03912,Female,0,No,No,53,Yes,DSL,Month-to-month,38.28,Yes
CUST03913,Male,1,Yes,Yes,59,Yes,Fiber optic,Month-to-month,105.33,Yes
CUST03914,Male,0,Yes,No,46,Yes,DSL,Month-to-month,119.22,Yes
CUST03915,Male,0,Yes,No,11,Yes,Fiber optic,Month-to-month,89.2,Yes
CUST03916,Female,0,Yes,Yes,52,Yes,DSL,Two year,115.49,No
CUST03917,Female,0,Yes,No,32,No,Fiber optic,Month-to-month,53.7,Yes
CUST03918,Female,1,Yes,Yes,27,Yes,No,Two year,82.01,Yes
CUST03919,Female,0,Yes,No,2,Yes,No,Month-to-month,70.19,Yes
CUST03920,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,67.17,Yes
CUST03921,Male,1,No,Yes,53,Yes,DSL,Month-to-month,82.5,Yes
CUST03922,Male,0,No,Yes,39,Yes,DSL,Two year,49.65,No
CUST03923,Female,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,83.34,Yes
CUST03924,Male,0,No,Yes,67,Yes,Fiber optic,One year,86.63,Yes
CUST03925,Female,0,Yes,Yes,46,Yes,DSL,Month-to-month,103.28,Yes
CUST03926,Female,0,No,Yes,1,Yes,DSL,Two year,92.51,No
CUST03927,Male,1,No,No,41,Yes,No,Month-to-month,50.62,No
CUST03928,Male,0,No,Yes,33,Yes,Fiber optic,Month-to-month,63.98,No
CUST03929,Male,0,No,No,20,Yes,DSL,One year,30.28,No
CUST03930,Female,0,Yes,Yes,43,Yes,DSL,Month-to-month,44.24,No
CUST03931,Female,0,Yes,No,1,Yes,Fiber optic,Month-to-month,71.14,Yes
CUST03932,Male,1,No,No,58,Yes,Fiber optic,Month-to-month,28.28,No
CUST03933,Male,1,Yes,Yes,15,No,Fiber optic,One year,76.2,No
CUST03934,Female,0,Yes,No,19,Yes,No,Month-to-month,57.81,Yes
CUST03935,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,21.55,Yes
CUST03936,Female,0,Yes,No,15,No,No,One year,62.31,No
CUST03937,Female,0,Yes,Yes,69,No,Fiber optic,Month-to-month,46.68,Yes
CUST03938,Male,0,Yes,Yes,22,Yes,Fiber optic,Month-to-month,24.83,Yes
CUST03939,Male,0,Yes,No,41,Yes,Fiber optic,One year,47.92,No
CUST03940,Male,0,No,Yes,36,Yes,DSL,Two year,48.0,No
CUST03941,Male,0,No,Yes,71,No,DSL,Month-to-month,54.22,No
CUST03942,Female,0,Yes,No,5,Yes,Fiber optic,One year,55.38,No
CUST03943,Female,0,No,No,36,Yes,DSL,Month-to-month,61.84,Yes
CUST03944,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,27.38,Yes
CUST03945,Male,0,No,Yes,5,Yes,Fiber optic,Month-to-month,18.54,Yes
CUST03946,Female,0,Yes,Yes,31,No,Fiber optic,Month-to-month,93.07,Yes
CUST03947,Male,1,Yes,No,16,Yes,DSL,Month-to-month,52.41,Yes
CUST03948,Male,0,No,Yes,37,No,Fiber optic,One year,80.59,No
CUST03949,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,49.32,Yes
CUST03950,Male,0,Yes,Yes,36,No,DSL,Month-to-month,118.39,Yes
CUST03951,Male,1,No,No,22,Yes,No,Month-to-month,50.17,No
CUST03952,Male,1,Yes,No,48,Yes,Fiber optic,Month-to-month,79.71,Yes
CUST03953,Female,0,No,No,60,No,No,Month-to-month,40.44,No
CUST03954,Male,0,Yes,Yes,48,Yes,DSL,Month-to-month,70.82,No
CUST03955,Female,1,Yes,Yes,60,Yes,DSL,Month-to-month,77.09,Yes
CUST03956,Female,0,Yes,No,31,Yes,Fiber optic,One year,36.65,Yes
CUST03957,Male,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,30.61,Yes
CUST03958,Male,0,No,Yes,6,Yes,DSL,One year,117.31,Yes
CUST03959,Male,0,Yes,Yes,21,Yes,No,Two year,109.11,No
CUST03960,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,85.33,Yes
CUST03961,Male,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,105.83,Yes
CUST03962,Female,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,27.75,Yes
CUST03963,Male,1,No,No,15,Yes,DSL,Month-to-month,92.4,Yes
CUST03964,Male,0,No,Yes,2,Yes,No,One year,47.13,No
CUST03965,Female,0,No,No,8,Yes,Fiber optic,Month-to-month,73.03,Yes
CUST03966,Female,0,Yes,Yes,46,No,DSL,Month-to-month,96.01,No
CUST03967,Male,0,Yes,No,41,Yes,DSL,Month-to-month,21.41,No
CUST03968,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,88.87,Yes
CUST03969,Female,1,Yes,Yes,22,Yes,DSL,Month-to-month,62.36,No
CUST03970,Female,0,No,Yes,2,Yes,No,Month-to-month,62.85,No
CUST03971,Female,0,Yes,No,0,Yes,No,Month-to-month,110.54,Yes
CUST03972,Female,0,Yes,Yes,66,Yes,Fiber optic,Month-to-month,105.69,Yes
CUST03973,Male,0,Yes,No,70,Yes,Fiber optic,Month-to-month,23.87,Yes
CUST03974,Male,1,No,Yes,2,Yes,Fiber optic,Two year,81.07,Yes
CUST03975,Female,0,Yes,Yes,48,Yes,DSL,Month-to-month,62.46,No
CUST03976,Male,1,No,Yes,66,Yes,Fiber optic,Month-to-month,30.02,Yes
CUST03977,Male,0,No,Yes,54,No,DSL,Month-to-month,104.81,No
CUST03978,Female,0,Yes,No,3,Yes,Fiber optic,One year,25.29,Yes
CUST03979,Male,0,No,No,30,Yes,DSL,Month-to-month,21.27,Yes
CUST03980,Female,0,No,Yes,65,Yes,DSL,Month-to-month,38.15,Yes
CUST03981,Female,0,Yes,Yes,63,Yes,DSL,Month-to-month,48.94,No
CUST03982,Male,0,No,Yes,30,Yes,Fiber optic,Two year,24.21,No
CUST03983,Female,0,No,Yes,62,Yes,Fiber optic,Two year,83.41,Yes
CUST03984,Female,0,Yes,Yes,65,Yes,DSL,Month-to-month,62.59,Yes
CUST03985,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,60.04,Yes
CUST03986,Female,0,Yes,No,46,Yes,DSL,Month-to-month,32.82,Yes
CUST03987,Female,1,No,Yes,21,Yes,Fiber optic,Month-to-month,62.65,No
CUST03988,Male,0,No,No,45,Yes,Fiber optic,One year,57.8,No
CUST03989,Male,0,Yes,No,57,Yes,DSL,One year,57.13,No
CUST03990,Female,0,No,Yes,60,Yes,DSL,Month-to-month,40.29,No
CUST03991,Female,0,Yes,No,45,Yes,No,Two year,27.63,No
CUST03992,Male,0,Yes,No,0,No,Fiber optic,Month-to-month,44.59,Yes
CUST03993,Female,0,Yes,No,24,Yes,DSL,Month-to-month,86.06,No
CUST03994,Male,0,No,No,60,Yes,Fiber optic,Month-to-month,25.44,No
CUST03995,Female,1,No,Yes,13,Yes,DSL,Month-to-month,57.0,Yes
CUST03996,Female,0,Yes,No,44,Yes,DSL,Month-to-month,70.47,Yes
CUST03997,Female,0,Yes,No,38,Yes,Fiber optic,Month-to-month,116.24,Yes
CUST03998,Female,0,No,No,65,Yes,DSL,Month-to-month,104.07,Yes
CUST03999,Female,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,111.49,Yes
CUST04000,Female,0,No,No,57,Yes,Fiber optic,Two year,101.64,No
CUST04001,Female,0,Yes,No,55,Yes,DSL,Two year,78.09,No
CUST04002,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,105.8,Yes
CUST04003,Male,0,No,Yes,66,Yes,DSL,One year,75.66,No
CUST04004,Male,0,No,Yes,49,Yes,Fiber optic,One year,54.49,No
CUST04005,Female,0,No,Yes,37,Yes,Fiber optic,One year,55.98,No
CUST04006,Female,0,No,Yes,2,Yes,No,Month-to-month,75.68,Yes
CUST04007,Female,0,No,Yes,4,Yes,DSL,Month-to-month,100.56,Yes
CUST04008,Female,1,Yes,No,23,Yes,DSL,Month-to-month,31.63,Yes
CUST04009,Female,1,Yes,Yes,53,Yes,Fiber optic,Month-to-month,22.01,Yes
CUST04010,Female,0,No,No,33,No,DSL,Month-to-month,98.54,No
CUST04011,Female,0,No,Yes,38,Yes,Fiber optic,One year,84.05,Yes
CUST04012,Male,0,Yes,Yes,47,Yes,DSL,Month-to-month,101.77,Yes
CUST04013,Female,1,Yes,Yes,48,Yes,Fiber optic,Month-to-month,117.62,Yes
CUST04014,Male,0,No,No,33,Yes,DSL,Month-to-month,43.64,No
CUST04015,Male,0,No,No,6,Yes,Fiber optic,Month-to-month,37.82,Yes
CUST04016,Female,0,Yes,No,17,Yes,Fiber optic,Two year,52.78,Yes
CUST04017,Female,1,No,Yes,69,Yes,DSL,One year,107.55,No
CUST04018,Male,0,Yes,Yes,33,Yes,Fiber optic,Two year,19.42,No
CUST04019,Male,1,Yes,Yes,50,Yes,DSL,Month-to-month,19.07,Yes
CUST04020,Female,0,No,Yes,67,Yes,DSL,Month-to-month,40.11,Yes
CUST04021,Female,0,Yes,Yes,13,No,DSL,One year,56.34,No
CUST04022,Male,0,Yes,Yes,68,No,Fiber optic,Month-to-month,48.84,Yes
CUST04023,Female,0,Yes,No,7,Yes,Fiber optic,Month-to-month,102.14,Yes
CUST04024,Female,0,No,No,14,Yes,DSL,Month-to-month,88.35,Yes
CUST04025,Female,0,Yes,Yes,58,Yes,No,Two year,103.46,No
CUST04026,Male,1,No,No,10,Yes,DSL,Two year,57.14,No
CUST04027,Male,0,Yes,No,19,Yes,No,Month-to-month,78.77,No
CUST04028,Male,0,Yes,No,54,Yes,DSL,Month-to-month,70.58,No
CUST04029,Female,0,Yes,Yes,35,Yes,Fiber optic,One year,66.42,Yes
CUST04030,Female,1,Yes,Yes,13,No,Fiber optic,Month-to-month,47.39,Yes
CUST04031,Male,0,Yes,Yes,57,No,Fiber optic,Month-to-month,90.34,No
CUST04032,Male,1,No,Yes,37,Yes,No,Month-to-month,71.45,Yes
CUST04033,Male,1,No,No,0,No,Fiber optic,Month-to-month,26.02,Yes
CUST04034,Female,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month,18.05,No
CUST04035,Male,0,No,Yes,0,Yes,Fiber optic,Month-to-month,20.07,Yes
CUST04036,Male,0,No,Yes,59,Yes,Fiber optic,Two year,25.75,No
CUST04037,Female,0,Yes,No,24,Yes,DSL,Month-to-month,55.84,No
CUST04038,Female,1,No,No,9,Yes,No,Month-to-month,49.18,Yes
CUST04039,Female,0,No,No,49,No,Fiber optic,Month-to-month,33.98,No
CUST04040,Male,0,No,No,11,Yes,DSL,Month-to-month,70.58,No
CUST04041,Female,0,No,No,31,Yes,Fiber optic,Two year,116.96,No
CUST04042,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,34.39,Yes
CUST04043,Male,1,No,No,71,Yes,Fiber optic,Two year,43.56,No
CUST04044,Female,0,Yes,No,25,Yes,Fiber optic,Month-to-month,65.13,No
CUST04045,Male,0,Yes,Yes,41,Yes,DSL,Two year,83.37,No
CUST04046,Male,0,No,Yes,49,Yes,Fiber optic,One year,79.23,No
CUST04047,Female,0,Yes,Yes,60,Yes,No,Two year,71.16,No
CUST04048,Female,0,No,No,40,Yes,DSL,One year,93.2,No
CUST04049,Female,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,104.29,Yes
CUST04050,Female,0,No,No,1,Yes,DSL,One year,119.89,No
CUST04051,Female,0,No,Yes,69,Yes,DSL,One year,65.48,No
CUST04052,Female,0,Yes,No,30,Yes,Fiber optic,Two year,119.49,No
CUST04053,Male,0,No,No,22,No,DSL,Month-to-month,92.51,Yes
CUST04054,Male,0,No,No,53,Yes,Fiber optic,Month-to-month,85.05,Yes
CUST04055,Female,0,No,No,27,No,Fiber optic,Month-to-month,83.25,No
CUST04056,Male,0,No,Yes,18,No,DSL,Month-to-month,110.9,Yes
CUST04057,Female,0,Yes,Yes,47,No,Fiber optic,Two year,114.69,Yes
CUST04058,Male,0,Yes,No,1,Yes,No,Month-to-month,36.21,No
CUST04059,Male,0,Yes,Yes,10,Yes,DSL,Month-to-month,68.33,No
CUST04060,Male,1,No,No,43,Yes,Fiber optic,One year,114.03,No
CUST04061,Female,0,Yes,Yes,58,Yes,No,Two year,56.98,No
CUST04062,Male,0,No,Yes,58,Yes,No,Month-to-month,41.73,No
CUST04063,Female,0,No,No,37,Yes,Fiber optic,Month-to-month,28.47,Yes
CUST04064,Male,0,No,No,24,No,DSL,Two year,78.92,No
CUST04065,Male,0,Yes,Yes,20,Yes,DSL,Month-to-month,89.43,Yes
CUST04066,Male,0,Yes,No,41,Yes,DSL,One year,37.95,No
CUST04067,Male,0,Yes,Yes,35,Yes,Fiber optic,Month-to-month,86.71,Yes
CUST04068,Male,0,Yes,Yes,8,Yes,DSL,Month-to-month,109.76,Yes
CUST04069,Female,0,No,Yes,11,Yes,Fiber optic,Two year,42.85,No
CUST04070,Female,0,Yes,No,9,Yes,Fiber optic,One year,30.44,No
CUST04071,Male,0,Yes,No,58,Yes,DSL,Month-to-month,103.21,Yes
CUST04072,Male,0,Yes,Yes,4,Yes,DSL,One year,111.48,Yes
CUST04073,Male,0,Yes,No,32,Yes,Fiber optic,Month-to-month,39.92,No
CUST04074,Male,1,No,No,68,Yes,DSL,Month-to-month,91.58,Yes
CUST04075,Female,0,Yes,Yes,62,Yes,Fiber optic,One year,78.27,No
CUST04076,Male,0,Yes,No,28,Yes,No,One year,42.4,No
CUST04077,Female,1,Yes,No,17,Yes,No,Two year,102.01,Yes
CUST04078,Male,0,No,Yes,5,Yes,Fiber optic,Month-to-month,65.98,No
CUST04079,Female,0,Yes,No,52,Yes,Fiber optic,One year,89.43,Yes
CUST04080,Male,0,Yes,Yes,31,Yes,Fiber optic,Month-to-month,48.75,Yes
CUST04081,Male,1,Yes,No,41,Yes,Fiber optic,Month-to-month,101.21,Yes
CUST04082,Female,1,No,No,46,Yes,Fiber optic,Month-to-month,44.96,Yes
CUST04083,Male,0,No,Yes,30,Yes,DSL,Two year,55.21,No
CUST04084,Male,0,Yes,Yes,61,Yes,DSL,Month-to-month,57.93,Yes
CUST04085,Male,0,Yes,No,55,Yes,Fiber optic,Month-to-month,39.06,Yes
CUST04086,Female,0,No,Yes,10,Yes,No,One year,107.19,No
CUST04087,Male,0,No,Yes,25,Yes,Fiber optic,Month-to-month,29.58,Yes
CUST04088,Male,0,No,No,26,Yes,Fiber optic,Two year,75.44,No
CUST04089,Female,0,No,Yes,56,Yes,Fiber optic,Month-to-month,101.04,Yes
CUST04090,Female,0,No,No,26,Yes,Fiber optic,One year,77.25,No
CUST04091,Female,0,Yes,No,58,Yes,Fiber optic,Month-to-month,51.34,Yes
CUST04092,Male,0,Yes,Yes,61,Yes,No,Month-to-month,97.7,Yes
CUST04093,Male,0,Yes,No,19,Yes,Fiber optic,Two year,68.92,No
CUST04094,Male,1,Yes,Yes,2,Yes,DSL,One year,34.63,No
CUST04095,Female,0,No,No,15,No,Fiber optic,Month-to-month,50.32,Yes
CUST04096,Male,0,No,Yes,43,Yes,DSL,Month-to-month,78.38,Yes
CUST04097,Male,0,No,Yes,29,No,Fiber optic,Month-to-month,85.2,Yes
CUST04098,Female,0,No,No,39,Yes,Fiber optic,Month-to-month,73.91,Yes
CUST04099,Female,1,No,Yes,64,Yes,Fiber optic,Month-to-month,45.74,No
CUST04100,Female,0,Yes,Yes,28,Yes,DSL,Month-to-month,78.56,No
CUST04101,Female,0,Yes,Yes,29,No,DSL,Month-to-month,51.91,No
CUST04102,Female,0,Yes,No,31,Yes,DSL,Month-to-month,40.94,Yes
CUST04103,Male,0,Yes,No,9,Yes,Fiber optic,Month-to-month,114.44,Yes
CUST04104,Female,0,Yes,Yes,50,Yes,DSL,Month-to-month,50.12,No
CUST04105,Male,0,No,Yes,7,Yes,Fiber optic,One year,52.23,Yes
CUST04106,Male,0,No,No,50,Yes,No,One year,109.47,No
CUST04107,Female,0,No,No,35,Yes,DSL,Month-to-month,32.55,Yes
CUST04108,Female,0,No,No,54,Yes,Fiber optic,Month-to-month,77.63,Yes
CUST04109,Female,1,No,Yes,34,Yes,Fiber optic,Month-to-month,97.94,Yes
CUST04110,Male,0,Yes,No,35,No,Fiber optic,Month-to-month,45.91,Yes
CUST04111,Female,1,Yes,Yes,55,Yes,No,Month-to-month,104.1,No
CUST04112,Female,0,Yes,No,35,No,Fiber optic,Month-to-month,96.5,Yes
CUST04113,Female,0,No,Yes,60,Yes,Fiber optic,Two year,67.58,Yes
CUST04114,Female,0,No,No,61,Yes,Fiber optic,Month-to-month,30.11,Yes
CUST04115,Female,0,No,Yes,24,Yes,DSL,One year,116.95,No
CUST04116,Male,0,No,No,63,Yes,DSL,Month-to-month,81.67,Yes
CUST04117,Male,0,Yes,No,59,Yes,DSL,Month-to-month,70.74,No
CUST04118,Male,0,No,Yes,56,Yes,DSL,Month-to-month,108.32,Yes
CUST04119,Female,0,Yes,No,69,Yes,Fiber optic,Month-to-month,60.98,No
CUST04120,Female,0,No,No,51,Yes,No,Month-to-month,75.49,Yes
CUST04121,Female,0,Yes,No,55,Yes,Fiber optic,One year,105.56,Yes
CUST04122,Male,0,No,No,62,Yes,DSL,One year,58.08,No
CUST04123,Female,0,No,Yes,67,No,DSL,Month-to-month,96.78,No
CUST04124,Female,0,Yes,Yes,19,Yes,Fiber optic,One year,44.13,No
